,movie_comment,movie_id,movie_score,movie_time,user_id
0,#2018北影节# 很期待的一场，结果却很失望。片子在当时立意算先锋，有很强的精神分析色彩，摄影也比较考究，但台词实在生硬造作，浓重的翻译腔和话剧范不知道是不是学台湾新鸳鸯蝴蝶派而不得的产物。但刘岩太出彩，丰满、典雅、沉静的气质令人过目难忘，她没在影视圈继续发展实在是影迷的损失。,1857287,3,2018-04-15,lm498521969
1,作为一部商业片，缺点是不够直白，对于习惯被动接受讯息，不喜欢脑补的观众来说，可能显得言之无物、故弄玄虚。但氛围实在太迷人，想象力波诡云谲，光的使用十分考究，像一场迷幻瑰丽的噩梦。,26384741,4,2018-04-14,lm498521969
2,#2018北影节# 最不虚此行的一场。所有画面都是静态的，画面之中最微小的动作也可能产生巨大意义。起初我以为这是部先锋实验影片，之后才发现这是阿巴斯晚年的返璞归真。若有机会，想包下一间小影厅，独自一人坐在正中间静静欣赏，看到泪流满面，看到精疲力竭，直到像片尾那个身影一样沉沉睡去。,26872545,5,2018-04-12,lm498521969
3,#2018北影节# 安德森对双数对称构图的偏执，一方面来自自身的恶趣味，但也是对和谐、稳定、势均力敌的人物关系的追求。片中角色常常正面面对镜头，且刻意减少面部表情，角色心理呈大量留白，以此增添喜剧效果，使故事片呈现出一种近似童话的氛围。P.S.中国科技馆巨幕厅二刷。,11525673,4,2018-04-11,lm498521969
4,这么沉重的题材被拍得自然流畅，举重若轻。PPT般的图形注解粗暴地加诸画面，非但不显得敷衍粗糙，反而让叙事更加灵活，化解了气氛的沉闷。拉斯·冯·提尔真是个难得的人才，生猛大胆，剑走偏锋。,6827727,4,2018-04-11,lm498521969
5,#2018北影节# 故事本身比较俗套，但杂糅了多种流行元素，外星设定古灵精怪、天马行空，拍出了二次元的感觉，算是不错的混合类型片。后半程有些泄气，许多脑洞就仅仅是脑洞而已，没有指向更深层的隐喻，主题轻率地落在“爱”上，内涵流于肤浅。归根结底，卖点还是在朋克上。,25925764,4,2018-04-11,lm498521969
6,#2018北影节# 虚荣、嫉妒、色欲、贪婪，人性中诸多恶念交织，酿成了一个少女的悲剧，而在恶逐渐升级的过程中，上帝却始终是一个可有可无的角色。伯格曼在极宁静之中发出对宗教、命运等振聋发聩的叩问，台词简略，镜头语言无可挑剔。,1293156,5,2018-04-10,lm498521969
7,#2018北影节# 如果这是史云梅耶的最后一部电影，那就多了些作品之外的纪念意义。戏中戏中戏结构，导演亲自出镜，在每个高潮点突然截断叙事，像给小说添加注解的作家一样，把拍摄过程嵌套在剧中。由于资金问题，标志性的定格动画占比很少，但依旧延续了超现实主义风格，看得出老爷子玩得很开心。,21339393,4,2018-04-10,lm498521969
8,塞缪尔·富勒擅长把控节奏、调动观众情绪、营造惊悚氛围，白狗教堂杀人那一段很少见獠牙和鲜血，却把氛围渲染到了极致。以白狗明喻极端种族主义，方式很新颖。这么多狗袭击人的镜头，真不知道导演是怎么拍出来的。,2241829,4,2018-04-05,lm498521969
9,一部靠彩蛋组成的电影，从头到尾都是非常高级的致敬，已经数不清有多少个地方看得头皮发麻了。看媒体场的时候，身边都是此起彼伏的“卧槽”。全五星奉上，感谢斯皮尔伯格造了一场迷影者的梦。,4920389,5,2018-03-28,lm498521969
10,能看到导演深深的迷影情结，影片对五六十年代的美国既有反思又有眷恋。故事和表演都中规中矩，不如《三块广告片》惊艳，但能看出，无论是立意、背景还是角色设定都是奔着拿奖去的，再有考究的摄影加持，击败《三块广告牌》拿下奥斯卡最佳影片和最佳导演就一点都不奇怪了。,26752852,4,2018-03-18,lm498521969
11,拜金女在钓金龟婿的过程中，遇到了不那么有钱的真爱。上世纪五六十年代冒出了不少同类题材的爱情喜剧，本片的故事并不杰出，梦露在其中的表现也谈不上惊艳，整体看下来稍显平庸。但色彩饱和度高，服装很出色，可以当成黄金时代的时装片一看。,1297415,3,2018-03-15,lm498521969
12,可以肯定动画师与漫画家这两个身份共同影响着Renner的创作，因此他的漫画有电影镜头般的叙述语言，他的动画片又承袭了绘本自然朴实的风格。作为一部全年龄向的动画片，在成人看来可能故事简单了些，但画风灵动蠢萌，对绘本爱好者来说真的非常惊喜了。,27042405,4,2018-03-12,lm498521969
13,“我想永生永世和你在一起。我们地狱见。”更像是朴赞郁的玩票之作，想象力天马行空，色彩浓郁艳丽，宋康昊和金玉彬演得很拼，但玩得太嗨了，导致后半程叙述和剪辑都很凌乱，情绪过于饱和难免有矫揉造作之感，远不及复仇三部曲更有力量。P.S. 金玉彬的性感真是入骨三分啊！,1853768,3,2018-03-07,lm498521969
14,结构工整，角色个性鲜明，每条线都有始有终；结尾那场戏拖沓了点，不够干脆利落，但基本承接住了整个故事；笑点虽不多，但基调轻快，观影体验愉悦。总之作为一部家庭轻喜剧，完成度还是很高的。,3195060,4,2018-02-28,lm498521969
15,故事的容量极大，涉及诸多社会问题，但每一条副线都完整，每一个角色都立得住，矛盾中生出矛盾，冲突里隐藏着冲突。结局看似仓促收尾，但细想来却是让故事免俗的神来之笔，最佳编剧实至名归。剧本唯一的瑕疵可能就是巧合过多。,26611804,5,2018-02-25,lm498521969
16,《黑镜》和《9号秘事》都在2011年播出，且都是每集内容独立的系列剧。时至今日，神剧《黑镜》走下神坛，陷入疲乏期，《9号秘事》却势头愈发勇猛，拍到第四季仍然惊喜不断。前两集不再刻意追求反转，剧情也走起了温情向，但故事结构依然牛掰炸裂，第1集致敬莎翁，第2集致敬两位主创的友情，精彩！,26961208,5,2018-02-23,lm498521969
17,在国防军事频道看的译制片，片子一般，但苏牧实在太美好了，命运也是真坎坷。,1297106,3,2018-02-21,lm498521969
18,教科书级别的剧作，反英雄主义的硬汉男主。整个故事充满了道德困境，但剧本摒弃一切道德分析，着重营造恐惧感与宿命感，随着案情不断浮出水面，生活反而陷入更深的绝望。,1293889,4,2018-02-18,lm498521969
19,这种多主角、多故事线的连续剧，对编剧和剪辑都是很大的考验，题材与《绝望主妇》很像，但叙事与立意比后者高明很多。交叉剪辑用得非常聪明，微微摇晃的手持镜头模拟纪录片的真实感，配乐画龙点睛，三个女主的演技全部在线，绝对算得上年度良心之作了。,25953429,5,2018-02-13,lm498521969
20,导演十成的功力全用在摄影上了，情节非常羸弱，台词做作又肉麻，用如此拿腔拿调的方式去讲述底层人的困苦与辛酸，就好像用村上春树的语气讲《白鹿原》，难免生出不伦不类之感。,26847445,3,2018-02-11,lm498521969
21,导演用十一个短片生动诠释了什么叫“尬聊”。构图精美，黑白画面很有质感，第三与第十一则最佳。P.S. 原来喝咖啡也是可以碰杯的。,1394176,4,2018-02-11,lm498521969
22,库斯图里卡带了一整个动物园来演戏，讲了一个披着魔幻现实外衣的纯爱故事，虽然不如他以往的作品酣畅淋漓，充满了各种自我致敬（复制）的桥段，但仍称得上好看。想象力一如既往地火花四溅，巴尔干风景壮美绝伦，女神贝鲁奇衰老得太明显，令人唏嘘。,24706550,4,2018-02-10,lm498521969
23,我再也没交到像十二岁时那么好的朋友，也许每个人都是如此吧。,1292925,4,2018-02-10,lm498521969
24,尺度相当大，涉及乱伦、色情、血腥诸多元素，但总觉得冲击力仍不够强，色彩和意象的使用稍显刻意，尤其是最后半个钟头节奏明显出了问题。园子温更多使用的是文学语言而非镜头语言，叙事先锋大胆，想象力波诡云谲，但调度能力则稍显平庸。P.S. 结局太变态了，石田的尖笑比那些血腥场面恐怖多了。,1777408,3,2018-02-10,lm498521969
25,摄影是典型的北欧极简风格，叙事中充斥着令人如坐针毡的冷幽默。讽刺意图明显，从秽语症患者到扮演猩猩的男人，越是高级的场合就越要插入不和谐因素，营造出令人啼笑皆非的尴尬场面。人与人之间是无处不在的紧绷感与疏离感，每个人既是社交动物又是社恐患者，荒诞感不断升级，叠加出极强的冲击力。,26610229,5,2018-02-08,lm498521969
26,虽然候麦的电影一直被戏称为“话痨片”，但不卖弄，不琐碎，节奏平稳，气质优雅，情感的表达细腻而深沉，演员的动作微妙而克制。这一部的构图和配色都太迷人了，乍暖还寒的春天里，角色之间暧昧的情愫也悄然生发，平缓的叙事中暗流涌动。“四季系列”作为候麦后期的作品，更加纯熟流畅了。,1293632,5,2018-02-08,lm498521969
27,这种结构已然不新奇了，但旧瓶子里的酒也不太新鲜，女主最初那股刻薄劲儿及后来的性格转换几乎照搬了《土拨鼠之日》里的男主。但完成度很高，节奏稳健，叙事流畅，小男主实在是太好看，观影过程算得上享受。P.S. 去影院看的，那几秒男男亲热镜头竟然被总局放过了！,27027913,4,2018-02-06,lm498521969
28,立意很棒，表现了不同文化背景下女性觉醒的艰辛历程。但缺点也很明显，素材太多，每个人的故事戏剧性太强，但电影容量有限，最终导致情节太赶，台词生硬，缺乏更多细节去填充角色。关于美籍华裔的电影，更爱《面子》。P.S. 看此片本是为了瞻仰俞飞鸿的美貌，结果对着富田谭玲流了一地口水……,1299923,3,2018-02-04,lm498521969
