,movie_comment,movie_id,movie_score,movie_time,user_id
0,不错。够狠。,2284851,4,2018-04-15,1852864
1,太好看了。,26778790,5,2018-04-11,1852864
2,,1291579,2,2018-04-07,1852864
3,这种梗就属于非常依赖时代的。到现在看就索然无味了。男女感情这条线太差了，应该删掉。,1296217,2,2018-04-07,1852864
4,挺不错的。有种原始的活力和担当。,26942631,3,2018-04-05,1852864
5,俗套之中的小细节做的让人舒服。演员也舒服。到底还是因为有好导演的原因。,3036464,4,2018-04-03,1852864
6,喜欢演员。拍的不错，不讨厌。,26588314,4,2018-04-02,1852864
7,,26610229,4,2018-04-02,1852864
8,十五年前的心头好，逢人便夸的那种级别的。生怕现在看了会不满意。结果，还是很好。每次看Jackie闻着寄来的衣服那一段，都感觉闻到了家的味道。感觉是个人影史上通感最强烈的，没有之一。,1293708,5,2018-03-31,1852864
9,,26797419,1,2018-03-31,1852864
10,可以的。各方面都厉害。集毕生功力之作。,26393561,5,2018-03-30,1852864
11,本来闪灵出来想给五星的。但是结尾太太太不给力了！一个这么牛逼的反乌托邦题材变成了警察抓坏人的过家家？拍了这么多就为了告诉大家“春节回家放下手机，多陪陪父母”？SHIT！,4920389,3,2018-03-29,1852864
12,戏不够，打拳凑。日式文艺常见元素没有翻出新花样。拍得到是挺唬人的。,27030639,3,2018-03-24,1852864
13,重看。放在现在依然很棒。,1301409,4,2018-03-24,1852864
14,结尾太帅了！花了好几天断断续续的看完，大部分过于普通的“日式正确”了，虽然是比较高级的正确。,26842503,3,2018-03-22,1852864
15,,2209368,3,2018-03-21,1852864
16,能看。各方面都略低级。,1937257,3,2018-03-17,1852864
17,就是我小时候也不会太喜欢这种太刻意卖萌的。一开始兔子和鸭子很脱线还有点意思。后来全是童年故事大俗套集合啊。编的米有想象力不说，讲的也很没劲。,27042405,2,2018-03-17,1852864
18,确实没啥意思。和想象的差不多，因为这个德尔托罗一直没啥意思从来没变过。,26752852,3,2018-03-16,1852864
19,以前看过一点也想不起来了，重看。,1291561,4,2018-03-15,1852864
